title,price,OS,SSD,Display,In_build_sw,warranty,id_laptop,RAM_GB,RAM_Type,Proc_Manufacturer,Proc_Series,Proc_Generation,Proc_Cores
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,37990,64 bit Windows 11 Operating System,256,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,93,8,DDR4,Intel,Core i3,11.0,
MSI Alpha 15 AMD Advantage Edition Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/8 GB Gra...,79990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"Windows 11 Home, MSI Center, CoolerBoost",1 Year On-Site & Carry-In Warranty,94,8,DDR4,AMD,Ryzen 7,,8.0
APPLE 2022 MacBook AIR M2 - (16 GB/512 GB SSD/Mac OS Monterey) Z160000ZC,159000,Mac OS Operating System,512,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,95,16,Unified Memory,Apple,M2,,
acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,22990,64 bit Windows 11 Operating System,256,35.56 cm (14 Inch) Display,"Acer Care Center, Quick Access, Acer Product Registration",1 Year International Travelers Warranty (ITW),96,4,DDR4,AMD,,,2.0
MSI Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12M-226IN Thin and Light Laptop,67990,Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Carry-in Warranty,98,16,DDR4,Intel,Core i7,12.0,
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows ...,129990,Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student,1 Year Onsite Warranty,87,16,DDR5,AMD,Ryzen 7,,8.0
acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 16...,61990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"Acer Care Center, Acer Product Registration, Nitro Sense, Quick Access",1 Year International Travelers Warranty (ITW),99,16,DDR4,Intel,Core i5,12.0,
ASUS VivoBook 15 (2021) Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ521WS Thin and L...,45990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Onsite Warranty,100,8,DDR4,Intel,Core i5,10.0,
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX482EA-KA...,74990,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Touchscreen Display,Office Home and Student 2021,1 Year Onsite Warranty,101,8,DDR4,Intel,Core i5,11.0,
APPLE 2022 MacBook Pro M2 - (8 GB/512 GB SSD/Mac OS Monterey) MNEJ3HN/A,149900,Mac OS Operating System,512,33.78 cm (13.3 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,102,8,Unified Memory,Apple,M2,,
ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 G...,89990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,103,16,DDR4,AMD,Ryzen 7,,8.0
HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light La...,59815,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,104,16,DDR4,AMD,Ryzen 5,,6.0
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,42990,64 bit Windows 11 Operating System,256,35.56 cm (14 Inch) Touchscreen Display,,1 Year Onsite warranty,105,8,DDR4,Intel,Core i3,11.0,
APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A,86990,Mac OS Operating System,256,33.78 cm (13.3 inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warra­nty,106,8,DDR4,Apple,M1,,
HP Pavilion Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,64990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2019,1 Year Onsite Warranty,108,8,DDR4,AMD,Ryzen 5,,6.0
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB303WS Thin...,39990,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Display,,1 Year Onsite Warranty,109,8,DDR4,Intel,Core i3,11.0,
ASUS Vivobook 15 Touch Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ501WS Thin and Li...,51990,Windows 11 Operating System,512,39.62 cm (15.6 inch) Touchscreen Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,110,8,DDR4,Intel,Core i5,11.0,
ASUS Vivobook 14 (2022) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EK522WS Thin and ...,53990,Windows 11 Operating System,512,35.56 cm (14 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,111,8,DDR4,Intel,Core i5,12.0,
DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light L...,42490,64 bit Windows 11 Operating System,256,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2021,1 Year Onsite Warranty,112,4,DDR4,Intel,Core i3,10.0,
Lenovo IdeaPad 3 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IIL05 Thin and Light Laptop,31990,Windows 11 Operating System,256,35.56 cm (14 Inch) Display,,1 Year Carry-in Warranty,113,4,DDR4,Intel,Core i3,10.0,
ASUS Vivobook 16X Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS Lapt...,54990,64 bit Windows 11 Operating System,512,40.64 cm (16 inch) Display,"Windows 11, Microsoft Office H&S 2021, 1 Year McAfee",1 Year Onsite Warranty,114,16,DDR4,AMD,Ryzen 5,,6.0
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,56990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 Inch) Display,,2 Year Carry-In Warranty Term,115,8,DDR4,Intel,Core i5,11.0,
ASUS Core i3 12th Gen - (8 GB/256 GB SSD/Windows 11 Home) X1402ZA-EK391WS Laptop,38990,64 bit Windows 11 Operating System,256,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,116,8,DDR4,Intel,Core i3,12.0,
ASUS VivoBook 15 (2022) Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ562WS | X515JA-E...,46990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Onsite Warranty,117,8,DDR4,Intel,Core i5,10.0,
Lenovo IdeaPad Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad 5 15ITL05 Thin and Light ...,59990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,118,16,DDR4,Intel,Core i5,11.0,
HP Envy x360 Intel Evo Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15-ew0040TU Thin and Ligh...,77990,Windows 11 Operating System,512,39.62 cm (15.6 Inch) Touchscreen Display,,1 Year Onsite Warranty,120,16,DDR4,Intel,Core i5,12.0,
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 MAX Q/14...,52990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 Inch) Display,,2 Year Carry-In Warranty Term,121,8,DDR4,Intel,Core i5,11.0,
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,60000,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,122,8,DDR4,AMD,Ryzen 5,,6.0
HP Victus Intel Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,85990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,123,8,DDR4,Intel,Core i7,12.0,
Lenovo Intel Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,79490,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite�Warranty�+ 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection,124,8,DDR4,Intel,Core i5,10.0,
HP Pavilion Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2015TU Thin and Light Laptop,84990,64 bit Windows 11 Operating System,1024,35.56 cm (14 inch) Display,"Microsoft Office Home & Student 2021, HP Documentation, HP BIOS recovery, HP Smart",1 Year Onsite Warranty,125,16,DDR4,Intel,Core i7,12.0,
APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD,125990,Mac OS Operating System,512,33.78 cm (13.3 inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,126,16,DDR4,Apple,M1,,
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,79990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"Windows 11, Microsoft Office H&S 2021, 1 Year McAfee",1 Year Onsite Warranty,127,16,DDR4,AMD,Ryzen 7,,8.0
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC311WS 2 in 1 Lapt...,46990,Windows 11 Operating System,512,35.56 cm (14 inch) Touchscreen Display,Microsoft Office Home and Student 2021,1 Year Onsite Warranty,128,8,DDR4,Intel,Core i3,11.0,
ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) M3400QA-KM502WS Laptop,54990,Windows 11 Operating System,512,35.56 cm (14 inch) Display,,1 YEAR,129,8,DDR4,AMD,Ryzen 5,,6.0
HP Pavilion Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) EG2039TU Thin and Light Laptop,85990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,130,16,DDR4,Intel,Core i7,12.0,
DELL Inspiron Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop,39852,64 bit Windows 10 Operating System,256,38.1 cm (15 inch) Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,131,4,DDR4,Intel,Core i3,10.0,
APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092,110900,Mac OS Operating System,512,33.78 cm (13.3 inch) Display,"iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warra­nty,132,8,DDR4,Apple,M1,,
ASUS VivoBook K15 OLED Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,54990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year onsite warranty,133,16,DDR4,AMD,Ryzen 5,,6.0
HP Envy 13 Intel Evo Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) x360-bf0063TU Thin and Light ...,109990,Windows 11 Operating System,1024,33.78 cm (13.3 Inch) Touchscreen Display,,1 Year Onsite Warranty,134,16,DDR4,Intel,Core i7,12.0,
APPLE 2023 MacBook Pro M2 Pro - (16 GB/1 TB SSD/macOS Ventura) MNW93HN/A,269900,Mac OS Operating System,1024,40.64 cm (16 Inch) Display,,1 Year Limited Warranty,135,16,Unified Memory,Apple,M2,,
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX482EAR-K...,74990,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Touchscreen Display,Office Home and Student 2021,1 Year Onsite Warranty,136,8,DDR4,Intel,Core i5,11.0,
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,38990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,138,8,DDR4,Intel,Core i3,11.0,
acer Aspire 7 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,56990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,"Acer Care Center, Acer Product Registration, Quick Access, Acer Care Center",1 Year International Travelers Warranty (ITW),139,16,DDR4,AMD,Ryzen 5,,6.0
APPLE 2022 MacBook Pro M2 - (8 GB/256 GB SSD/Mac OS Monterey) MNEP3HN/A,129900,Mac OS Operating System,256,33.78 cm (13.3 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,141,8,Unified Memory,Apple,M2,,
HP Victus Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,67990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,142,8,DDR4,Intel,Core i5,12.0,
APPLE 2022 MacBook Pro M2 - (16 GB/512 GB SSD/Mac OS Monterey) Z16R000QK,168900,Mac OS Operating System,512,33.78 cm (13.3 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,143,16,Unified Memory,Apple,M2,,
Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,32990,64 bit Windows 11 Operating System,256,35.56 cm (14 inch) Display,,1 Year Onsite Warranty,144,8,DDR4,Intel,Core i3,10.0,
HP Envy 13 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) x360-bf0085TU Thin and Light Lap...,79990,Windows 11 Operating System,512,33.78 cm (13.3 Inch) Touchscreen Display,,1 Year Onsite Warranty,145,8,DDR4,Intel,Core i5,12.0,
DELL Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,76490,64 bit Windows 11 Operating System,512,33.78 cm (13.3 Inch) Display,,1 Year Onsite Hardware Service,147,16,DDR5,Intel,Core i5,12.0,
Infinix INBook X2 Plus Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Lapto...,57990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,149,16,DDR4,Intel,Core i7,11.0,
ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC512WS 2 in 1 Lapt...,61990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,,1 Year onsite warranty,151,8,DDR4,Intel,Core i5,11.0,
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,64990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,152,8,DDR4,Intel,Core i5,11.0,
ASUS EeeBook 14 with NumberPad Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV103WS Thin ...,27990,64 bit Windows 11 Operating System,256,35.56 cm (14 Inch) Display,,1 Year Onsite warranty,153,8,DDR4,Intel,Pentium,,
SAMSUNG Galaxy Book2 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) NP750XEE-XB1IN...,85990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,154,8,DDR4,Intel,Core i5,12.0,
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,149900,Mac OS Operating System,512,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,156,8,Unified Memory,Apple,M2,,
APPLE 2022 MacBook Pro M2 - (16 GB/256 GB SSD/Mac OS Monterey) Z16R0006K,149000,Mac OS Operating System,256,33.78 cm (13.3 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,157,16,Unified Memory,Apple,M2,,
HP Pavilion Gaming Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,75990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"""HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Jumpstart, Microsoft Office Home & Student 2019 """,1 Year Onsite Warranty,158,16,DDR4,AMD,Ryzen 7,,8.0
HP Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1005AU Thin and Light Laptop,54990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,159,16,DDR4,AMD,Ryzen 7,,8.0
ASUS Vivobook Pro 15 OLED Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,89990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,160,16,DDR5,Intel,Core i5,12.0,
HP Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s- DY2501TU Thin and Light Laptop,40490,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,"HP Documentation, HP SSRM, HP Smart, Microsoft Office 2019, McAfeeLiveSafe 30 day trial, HP Support Assistant",1 Year Onsite Warranty,161,8,DDR4,Intel,Core i3,11.0,
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,62990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,122,8,DDR4,AMD,Ryzen 5,,6.0
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) INSPIRON 5518 Thin a...,73890,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,163,16,DDR4,Intel,Core i5,11.0,
ASUS VivoBook 14 (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EB311WS Thin and ...,47990,Windows 11 Operating System,512,35.56 cm (14 inch) Display,Office Home and Student 2021,1 Year Onsite Warranty,167,8,DDR4,Intel,Core i3,12.0,
HP Pavilion Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 14-eh0024TU Thin and Light Laptop,91990,64 bit Windows 11 Operating System,1024,35.56 cm (14 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,168,16,DDR4,Intel,Core i7,12.0,
ASUS Vivobook 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EB322WS Thin and Light La...,39834,64 bit Windows 11 Operating System,512,35.81 cm (14.1 inch) Display,"Windows 11 Home, Microsoft Office Home & Student 2019, 1 Year Mcafee",1 Year Onsite Warranty,169,8,DDR4,Intel,Core i3,11.0,
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ...,157990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,170,16,DDR5,AMD,Ryzen 7,,8.0
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX...,65990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,171,8,DDR4,Intel,Core i5,10.0,
Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,37990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,2 Years Onsite�Warranty,172,8,DDR4,AMD,Ryzen 3,,2.0
Lenovo Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 Thin and Light Laptop,29880,64 bit Windows 11 Operating System,256,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,173,8,DDR4,Intel,Celeron,,2.0
MSI Crosshair 15 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,104990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"Windows 11 Home, MSI Center, CoolerBoost",2 Year On-Site & Carry-In Warranty,174,16,DDR4,Intel,Core i7,12.0,
HP Victus Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 5500M...,75990,64 bit Windows 11 Operating System,512,40.89 cm (16.1 Inch) Display,,1 Year Onsite Warranty,175,8,DDR4,AMD,Ryzen 7,,8.0
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,46123,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Display,"Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart """,1 Year Onsite Warranty,176,8,DDR4,AMD,Ryzen 5,,6.0
acer Aspire Vero(Green PC ) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) AV15-51 Thin and Ligh...,49990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"Acer Care Center, Acer Product Registration",1 Year International Travelers Warranty (ITW),177,8,DDR4,Intel,Core i5,11.0,
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,58490,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,178,8,DDR4,AMD,Ryzen 5,,6.0
acer Nitro 5 Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,63990,Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year International Travelers Warranty (ITW),179,16,DDR4,AMD,Ryzen 5,,6.0
HP Pavilion PLUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-eh0021TU Thin and Light Lapt...,74990,Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,180,16,DDR4,Intel,Core i5,12.0,
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,161990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,181,16,DDR5,AMD,Ryzen 9,,8.0
Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,61490,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,2 Years Onsite�Warranty,182,16,DDR4,Intel,Core i5,12.0,
